ID_ANO	PRG	ANNEE_SCOLAIRE	SITE
8445206	CPI1-PAU	2014/2015	Pau
8445206	CPI1	2014/2015	Pau
90215211	ISF	2015/2016	Cergy
90215211	ING3	2015/2016	Cergy
90215211	IFI	2015/2016	Cergy
90215211	MF	2014/2015	Cergy
90215211	ING2	2014/2015	Cergy
90215211	MAAP	2013/2014	Cergy
90215211	ING1	2013/2014	Cergy
3068568	CPI1-PAU	2015/2016	Pau
3068568	CPI1	2015/2016	Pau
3068568	CPI1-PAU	2014/2015	Pau
3068568	CPI1	2014/2015	Pau
61577549	CPI1-PAU	2014/2015	Pau
61577549	CPI1	2014/2015	Pau
14807409	CPI1-PAU	2015/2016	Pau
14807409	CPI1	2015/2016	Pau
14807409	CPI1-PAU	2014/2015	Pau
14807409	CPI1	2014/2015	Pau
68721155	CPI1-PAU	2014/2015	Pau
68721155	CPI1	2014/2015	Pau
98683747	CPI1-PAU	2015/2016	Pau
98683747	CPI1	2015/2016	Pau
98683747	CPI1-PAU	2014/2015	Pau
98683747	CPI1	2014/2015	Pau
84324719	CPI1-PAU	2014/2015	Pau
84324719	CPI1	2014/2015	Pau
51025937	CPI1-PAU	2015/2016	Pau
51025937	CPI1	2015/2016	Pau
51025937	CPI1-PAU	2014/2015	Pau
51025937	CPI1	2014/2015	Pau
46964971	CPI1-PAU	2014/2015	Pau
46964971	CPI1	2014/2015	Pau
9104754	CPI1-PAU	2014/2015	Pau
9104754	CPI1	2014/2015	Pau
35150393	CPI2	2016/2017	Pau
84361673	CPI1-PAU	2015/2016	Pau
84361673	CPI1	2015/2016	Pau
84361673	CPI1-PAU	2014/2015	Pau
84361673	CPI1	2014/2015	Pau
1955960	CPI1-PAU	2014/2015	Pau
1955960	CPI1	2014/2015	Pau
5509323	DS	2015/2016	Cergy
5509323	ING3	2015/2016	Cergy
5509323	MI	2014/2015	Cergy
5509323	ING2	2014/2015	Cergy
5509323	MAIN	2013/2014	Cergy
5509323	ING1	2013/2014	Cergy
34627664	CPI1-PAU	2014/2015	Pau
34627664	CPI1	2014/2015	Pau
82391024	CPI1-PAU	2014/2015	Pau
82391024	CPI1	2014/2015	Pau
43277103	CPI1-PAU	2014/2015	Pau
43277103	CPI1	2014/2015	Pau
50528846	CPI1-PAU	2014/2015	Pau
50528846	CPI1	2014/2015	Pau
59203925	INEM	2015/2016	Cergy
59203925	ING3	2015/2016	Cergy
59203925	GSI	2014/2015	Cergy
59203925	ING2	2014/2015	Cergy
59203925	GI	2014/2015	Cergy
59203925	MAIN	2013/2014	Cergy
59203925	ING1	2013/2014	Cergy
55844875	CPI1-PAU	2014/2015	Pau
55844875	CPI1	2014/2015	Pau
61995436	DS	2015/2016	Cergy
61995436	ING3	2015/2016	Cergy
61995436	MI	2014/2015	Cergy
61995436	ING2	2014/2015	Cergy
61995436	MAIN	2013/2014	Cergy
61995436	ING1	2013/2014	Cergy
61645009	CPI1-PAU	2014/2015	Pau
61645009	CPI1	2014/2015	Pau
54798120	ICC	2015/2016	Pau
54798120	ING3	2015/2016	Pau
54798120	GSI	2014/2015	Pau
54798120	ING2	2014/2015	Pau
54798120	GI	2014/2015	Pau
54798120	MAIN	2013/2014	Pau
54798120	ING1	2013/2014	Pau
11478211	ING3	2015/2016	Cergy
11478211	BI	2015/2016	Cergy
11478211	GEM3	2014/2015	Cergy
11478211	SIE	2013/2014	Cergy
11478211	GI	2013/2014	Cergy
11478211	ING2	2013/2014	Cergy
11478211	SIE	2012/2013	Cergy
11478211	ING2	2012/2013	Cergy
45831099	CPI2	2016/2017	Pau
18719333	INDE	2014/2015	Cergy
18719333	BI	2014/2015	Cergy
39933370	INEM	2015/2016	Cergy
39933370	ING3	2015/2016	Cergy
39933370	MobM1	2014/2015	Cergy
39933370	ING2	2014/2015	Cergy
39933370	MAIN	2013/2014	Cergy
39933370	ING1	2013/2014	Cergy
36135111	ERPM	2014/2015	Cergy
11145364	ERPM	2014/2015	Cergy
6200910	ERPM	2014/2015	Cergy
89483902	ERPM	2014/2015	Cergy
95543327	ERPM	2014/2015	Cergy
65725761	ERPM	2014/2015	Cergy
17197102	ERPM	2014/2015	Cergy
40574237	ERPM	2014/2015	Cergy
79668464	ERPM	2014/2015	Cergy
55665101	PRG-FLE	2015/2016	Cergy
55665101	ADEO1	2014/2015	Cergy
97962283	ADEO1	2014/2015	Cergy
97962283	ADEO2	2014/2015	Cergy
72444151	QFRM1	2014/2015	Cergy
51256960	ADEO2	2014/2015	Cergy
57902277	ADEO2	2014/2015	Cergy
96937041	ADEO2	2014/2015	Cergy
26818899	QFRM2	2014/2015	Cergy
34143616	QFRM2	2014/2015	Cergy
37194520	CPI1-CERGY	2014/2015	Cergy
37194520	CPI1	2014/2015	Cergy
94066314	CPI2	2014/2015	Cergy
25076094	ING3	2015/2016	Cergy
25076094	BI	2015/2016	Cergy
25076094	SIE	2014/2015	Cergy
25076094	ING2	2014/2015	Cergy
25076094	GI	2014/2015	Cergy
25076094	MAIN	2013/2014	Cergy
25076094	ING1	2013/2014	Cergy
20314928	CPI1-CERGY	2015/2016	Cergy
20314928	CPI1	2015/2016	Cergy
20314928	CPI1-CERGY	2014/2015	Cergy
20314928	CPI1	2014/2015	Cergy
69126132	IERP	2015/2016	Pau
69126132	ING3	2015/2016	Pau
69126132	SIE	2014/2015	Pau
69126132	ING2	2014/2015	Pau
69126132	GI	2014/2015	Pau
69126132	MAIN	2013/2014	Pau
69126132	ING1	2013/2014	Pau
86180549	ING1-GI	2016/2017	Cergy
86180549	ING1	2016/2017	Cergy
86180549	CPI2-CERGY	2015/2016	Cergy
86180549	CPI2	2015/2016	Cergy
86180549	CPI1-CERGY	2014/2015	Cergy
86180549	CPI1	2014/2015	Cergy
96597778	QFRM2	2014/2015	Cergy
96597778	QFRM1	2013/2014	Cergy
63782928	QFRM2	2014/2015	Cergy
63782928	QFRM1	2013/2014	Cergy
68256335	QFRM2	2014/2015	Cergy
68256335	QFRM1	2013/2014	Cergy
48044455	QFRM2	2014/2015	Cergy
48044455	QFRM1	2013/2014	Cergy
93997482	QFRM2	2014/2015	Cergy
93997482	QFRM1	2013/2014	Cergy
8115431	ERPM	2012/2013	Pau
36765487	ERPM	2012/2013	Pau
56258157	ERPM	2012/2013	Pau
2430222	ERPM	2012/2013	Pau
59541979	ERPM	2012/2013	Pau
52459045	ERPM	2012/2013	Pau
46473775	ERPM	2012/2013	Pau
20998218	ING3	2011/2012	Cergy
20998218	VISUAL	2011/2012	Cergy
63208331	ICOM	2012/2013	Cergy
63208331	SIE3A	2012/2013	Cergy
63208331	ING3	2012/2013	Cergy
81965850	ING3	2012/2013	Cergy
81965850	ING3	2011/2012	Cergy
81965850	VISUAL	2011/2012	Cergy
41612272	ICOM	2012/2013	Cergy
41612272	SIE3A	2012/2013	Cergy
41612272	ING3	2012/2013	Cergy
86617288	BI	2012/2013	Cergy
86617288	SIE3A	2012/2013	Cergy
86617288	ING3	2012/2013	Cergy
71533971	IFI	2012/2013	Cergy
71533971	ING3	2012/2013	Cergy
71533971	ING3	2011/2012	Cergy
71533971	IFI	2011/2012	Cergy
94199265	IFI	2012/2013	Cergy
94199265	ING3	2012/2013	Cergy
94199265	ING3	2011/2012	Cergy
94199265	IFI	2011/2012	Cergy
54561829	ICOM	2012/2013	Cergy
54561829	SIE3A	2012/2013	Cergy
54561829	ING3	2012/2013	Cergy
89047943	ING4	2014/2015	Cergy
89047943	INEM	2013/2014	Cergy
89047943	ING3	2013/2014	Cergy
12989843	ICOM	2012/2013	Cergy
12989843	SIE3A	2012/2013	Cergy
12989843	ING3	2012/2013	Cergy
47352069	BI	2012/2013	Cergy
47352069	SIE3A	2012/2013	Cergy
47352069	ING3	2012/2013	Cergy
97021940	ING3	2012/2013	Cergy
97021940	ING3	2011/2012	Cergy
97021940	VISUAL	2011/2012	Cergy
26661324	BI	2012/2013	Cergy
26661324	SIE3A	2012/2013	Cergy
26661324	ING3	2012/2013	Cergy
90407928	ING3	2011/2012	Cergy
90407928	ICOM	2011/2012	Cergy
28568207	ING3	2011/2012	Cergy
28568207	ICOM	2011/2012	Cergy
67466841	IFI	2012/2013	Cergy
67466841	ING3	2012/2013	Cergy
67466841	ING3	2011/2012	Cergy
67466841	IFI	2011/2012	Cergy
74665970	BI	2012/2013	Cergy
74665970	SIE3A	2012/2013	Cergy
74665970	ING3	2012/2013	Cergy
66179648	ING1	2014/2015	Pau
66179648	ING1-GI	2014/2015	Pau
66179648	CPI2	2013/2014	Pau
66179648	CPI1	2012/2013	Pau
91348777	DS	2015/2016	Cergy
91348777	ING3	2015/2016	Cergy
91348777	MobM1	2014/2015	Cergy
91348777	ING2	2014/2015	Cergy
91348777	MAIN	2013/2014	Cergy
91348777	ING1	2013/2014	Cergy
61863150	ING1	2014/2015	Cergy
61863150	ING1-GI	2014/2015	Cergy
61863150	CPI2	2013/2014	Cergy
61863150	CPI2	2012/2013	Cergy
6148915	ING1	2013/2014	Pau
37386203	ING3	2015/2016	Cergy
37386203	SECINF	2015/2016	Cergy
37386203	GSI	2014/2015	Cergy
37386203	ING2	2014/2015	Cergy
37386203	GI	2014/2015	Cergy
37386203	MAIN	2013/2014	Cergy
37386203	ING1	2013/2014	Cergy
48541269	ING1	2014/2015	Pau
48541269	ING1-GI	2014/2015	Pau
48541269	ING1	2013/2014	Pau
90788169	ING3	2015/2016	Cergy
90788169	BI	2015/2016	Cergy
90788169	SIE	2014/2015	Cergy
90788169	ING2	2014/2015	Cergy
90788169	GI	2014/2015	Cergy
90788169	MAIN	2013/2014	Cergy
90788169	ING1	2013/2014	Cergy
30090799	VISUAL	2012/2013	Cergy
30090799	ING3	2012/2013	Cergy
85226161	VISUAL	2012/2013	Cergy
85226161	ING3	2012/2013	Cergy
4482477	VISUAL	2012/2013	Cergy
4482477	ING3	2012/2013	Cergy
68243825	IERP	2012/2013	Pau
68243825	SIE3A	2012/2013	Pau
68243825	ING3	2012/2013	Pau
61027117	DS	2012/2013	Cergy
61027117	ING3	2012/2013	Cergy
89522036	VISUAL	2012/2013	Cergy
89522036	ING3	2012/2013	Cergy
90348191	VISUAL	2012/2013	Cergy
90348191	ING3	2012/2013	Cergy
59506662	IMSI	2012/2013	Cergy
59506662	ING3	2012/2013	Cergy
69700762	DS	2012/2013	Cergy
69700762	ING3	2012/2013	Cergy
6740303	BI	2012/2013	Cergy
6740303	SIE3A	2012/2013	Cergy
6740303	ING3	2012/2013	Cergy
55128590	IFI	2012/2013	Cergy
55128590	ING3	2012/2013	Cergy
89032861	ICOM	2012/2013	Cergy
89032861	SIE3A	2012/2013	Cergy
89032861	ING3	2012/2013	Cergy
75860592	IFI	2012/2013	Cergy
75860592	ING3	2012/2013	Cergy
51226797	ICOM	2012/2013	Cergy
51226797	SIE3A	2012/2013	Cergy
51226797	ING3	2012/2013	Cergy
72399994	INEM	2015/2016	Cergy
72399994	ING3	2015/2016	Cergy
72399994	GSI	2014/2015	Cergy
72399994	ING2	2014/2015	Cergy
72399994	GI	2014/2015	Cergy
72399994	MAIN	2013/2014	Cergy
72399994	ING1	2013/2014	Cergy
65230502	VISUAL	2012/2013	Cergy
65230502	ING3	2012/2013	Cergy
50803408	IMSI	2012/2013	Cergy
50803408	ING3	2012/2013	Cergy
29013156	IFI	2012/2013	Cergy
29013156	ING3	2012/2013	Cergy
42182691	BI	2012/2013	Cergy
42182691	SIE3A	2012/2013	Cergy
42182691	ING3	2012/2013	Cergy
10261475	IERP	2012/2013	Pau
10261475	SIE3A	2012/2013	Pau
10261475	ING3	2012/2013	Pau
10098727	GL	2012/2013	Cergy
10098727	ING3	2012/2013	Cergy
2324106	BI	2012/2013	Cergy
2324106	SIE3A	2012/2013	Cergy
2324106	ING3	2012/2013	Cergy
78737494	ING4	2014/2015	Pau
78737494	ICC	2013/2014	Pau
78737494	ING3	2013/2014	Pau
78737494	GSI	2012/2013	Pau
78737494	ING2	2012/2013	Pau
29876862	IFI	2012/2013	Cergy
29876862	ING3	2012/2013	Cergy
17880930	BI	2012/2013	Cergy
17880930	SIE3A	2012/2013	Cergy
17880930	ING3	2012/2013	Cergy
33753734	ING4	2014/2015	Cergy
33753734	M104F	2012/2013	Cergy
33753734	M104F	2013/2014	Cergy
33753734	IFI	2013/2014	Cergy
33753734	IFI	2012/2013	Cergy
33753734	ING3	2012/2013	Cergy
91546494	ICC	2012/2013	Pau
91546494	ING3	2012/2013	Pau
30332692	IERP	2012/2013	Pau
30332692	SIE3A	2012/2013	Pau
30332692	ING3	2012/2013	Pau
6983536	ING4	2014/2015	Cergy
6983536	BI	2013/2014	Cergy
6983536	ING3	2013/2014	Cergy
6983536	SIE	2012/2013	Cergy
6983536	ING2	2012/2013	Cergy
99713701	BI	2012/2013	Cergy
99713701	SIE3A	2012/2013	Cergy
99713701	ING3	2012/2013	Cergy
53654000	ING4	2014/2015	Cergy
53654000	DS	2013/2014	Cergy
53654000	ING3	2013/2014	Cergy
53654000	MI	2012/2013	Cergy
53654000	ING2	2012/2013	Cergy
58764334	ING4	2014/2015	Pau
58764334	ICC	2013/2014	Pau
58764334	ING3	2013/2014	Pau
58764334	GSI	2012/2013	Pau
58764334	ING2	2012/2013	Pau
81341888	BI	2012/2013	Cergy
81341888	SIE3A	2012/2013	Cergy
81341888	ING3	2012/2013	Cergy
56658095	IFI	2012/2013	Cergy
56658095	ING3	2012/2013	Cergy
98653560	IFI	2012/2013	Cergy
98653560	ING3	2012/2013	Cergy
22722026	ING4	2014/2015	Cergy
22722026	BI	2013/2014	Cergy
22722026	ING3	2013/2014	Cergy
22722026	ING2	2012/2013	Cergy
44124692	INEC	2014/2015	Cergy
44124692	IFI	2012/2013	Cergy
44124692	ING3	2012/2013	Cergy
95554848	IFI	2012/2013	Cergy
95554848	ING3	2012/2013	Cergy
14227866	IFI	2012/2013	Cergy
14227866	ING3	2012/2013	Cergy
67288320	BI	2012/2013	Cergy
67288320	SIE3A	2012/2013	Cergy
67288320	ING3	2012/2013	Cergy
83312741	INEM	2012/2013	Cergy
83312741	ING3	2012/2013	Cergy
69580557	ING4	2015/2016	Cergy
69580557	ICOM	2013/2014	Cergy
69580557	ING3	2013/2014	Cergy
69580557	ING2	2012/2013	Cergy
29843850	IFI	2012/2013	Cergy
29843850	ING3	2012/2013	Cergy
81504678	BI	2012/2013	Cergy
81504678	SIE3A	2012/2013	Cergy
81504678	ING3	2012/2013	Cergy
26038763	BI	2012/2013	Cergy
26038763	SIE3A	2012/2013	Cergy
26038763	ING3	2012/2013	Cergy
36870927	BI	2012/2013	Cergy
36870927	SIE3A	2012/2013	Cergy
36870927	ING3	2012/2013	Cergy
17041898	BI	2012/2013	Cergy
17041898	SIE3A	2012/2013	Cergy
17041898	ING3	2012/2013	Cergy
19863037	ICOM	2012/2013	Cergy
19863037	SIE3A	2012/2013	Cergy
19863037	ING3	2012/2013	Cergy
794852	BI	2012/2013	Cergy
794852	SIE3A	2012/2013	Cergy
794852	ING3	2012/2013	Cergy
81300350	BI	2012/2013	Cergy
81300350	SIE3A	2012/2013	Cergy
81300350	ING3	2012/2013	Cergy
30799499	BI	2012/2013	Cergy
30799499	SIE3A	2012/2013	Cergy
30799499	ING3	2012/2013	Cergy
58673300	INEM	2012/2013	Cergy
58673300	ING3	2012/2013	Cergy
7594044	BI	2012/2013	Cergy
7594044	SIE3A	2012/2013	Cergy
7594044	ING3	2012/2013	Cergy
36819987	INEM	2012/2013	Cergy
36819987	ING3	2012/2013	Cergy
28745990	ING4	2015/2016	Cergy
28745990	IERP	2012/2013	Cergy
28745990	SIE3A	2012/2013	Cergy
28745990	ING3	2012/2013	Cergy
15511756	ING4	2014/2015	Cergy
15511756	BI	2013/2014	Cergy
15511756	ING3	2013/2014	Cergy
15511756	ING2	2012/2013	Cergy
39126324	GL	2012/2013	Cergy
39126324	ING3	2012/2013	Cergy
98139736	ING3	2011/2012	Pau
98139736	SIE3A	2011/2012	Pau
98139736	IERP	2011/2012	Pau
55311679	ING4	2014/2015	Cergy
55311679	INEM	2013/2014	Cergy
55311679	ING3	2013/2014	Cergy
55311679	ING2	2012/2013	Cergy
85476405	ING4	2014/2015	Cergy
85476405	ESSEC-GE	2013/2014	Cergy
85476405	IFI	2013/2014	Cergy
85476405	ING2	2012/2013	Cergy
81391230	ING4	2014/2015	Cergy
81391230	ICOM	2013/2014	Cergy
81391230	ING3	2013/2014	Cergy
81391230	SIE	2012/2013	Cergy
81391230	ING2	2012/2013	Cergy
24894020	ING4	2014/2015	Cergy
24894020	INEM	2013/2014	Cergy
24894020	ING3	2013/2014	Cergy
24894020	ING2	2012/2013	Cergy
12095833	ING4	2014/2015	Cergy
12095833	UCPMF2	2013/2014	Cergy
12095833	IFI	2013/2014	Cergy
12095833	MF	2012/2013	Cergy
12095833	ING2	2012/2013	Cergy
27898414	ING4	2014/2015	Cergy
27898414	MobM2	2013/2014	Cergy
27898414	IFI	2013/2014	Cergy
27898414	ING2	2012/2013	Cergy
44470563	ING4	2014/2015	Cergy
44470563	BI	2013/2014	Cergy
44470563	ING3	2013/2014	Cergy
44470563	SIE	2012/2013	Cergy
44470563	ING2	2012/2013	Cergy
43365586	ING4	2014/2015	Cergy
43365586	BI	2013/2014	Cergy
43365586	ING3	2013/2014	Cergy
88549710	ING4	2014/2015	Cergy
88549710	GEM4	2014/2015	Cergy
88549710	ICOM	2013/2014	Cergy
88549710	ING3	2013/2014	Cergy
88549710	ING2	2012/2013	Cergy
34752873	ING4	2014/2015	Cergy
34752873	BI	2013/2014	Cergy
34752873	ING3	2013/2014	Cergy
34752873	SIE	2012/2013	Cergy
34752873	ING2	2012/2013	Cergy
93409573	ING4	2015/2016	Cergy
93409573	ING3	2014/2015	Cergy
93409573	ICOM	2014/2015	Cergy
93409573	GI	2013/2014	Cergy
93409573	ING2	2013/2014	Cergy
93409573	SIE	2012/2013	Cergy
93409573	ING2	2012/2013	Cergy
79630166	ING4	2014/2015	Cergy
79630166	DS	2013/2014	Cergy
79630166	ING3	2013/2014	Cergy
79630166	MI	2012/2013	Cergy
79630166	ING2	2012/2013	Cergy
32669521	ING4	2014/2015	Cergy
32669521	BI	2013/2014	Cergy
32669521	ING3	2013/2014	Cergy
32669521	SIE	2012/2013	Cergy
32669521	ING2	2012/2013	Cergy
9915108	ING4	2014/2015	Cergy
9915108	BI	2013/2014	Cergy
9915108	ING3	2013/2014	Cergy
9915108	ING2	2012/2013	Cergy
39801686	ING4	2014/2015	Cergy
39801686	GL	2013/2014	Cergy
39801686	ING3	2013/2014	Cergy
39801686	GSI	2012/2013	Cergy
39801686	ING2	2012/2013	Cergy
5168421	ING4	2014/2015	Cergy
5168421	BI	2013/2014	Cergy
5168421	ING3	2013/2014	Cergy
5168421	SIE	2012/2013	Cergy
5168421	ING2	2012/2013	Cergy
61589853	ING4	2014/2015	Cergy
61589853	BI	2013/2014	Cergy
61589853	ING3	2013/2014	Cergy
61589853	SIE	2012/2013	Cergy
61589853	ING2	2012/2013	Cergy
77425430	ING4	2014/2015	Cergy
77425430	ICOM	2013/2014	Cergy
77425430	ING3	2013/2014	Cergy
77425430	ING2	2012/2013	Cergy
5536975	BI	2014/2015	Cergy
5536975	ING3	2014/2015	Cergy
5536975	GEM3	2013/2014	Cergy
5536975	SIE	2012/2013	Cergy
5536975	ING2	2012/2013	Cergy
34295493	ING4	2014/2015	Cergy
34295493	VISUAL	2013/2014	Cergy
34295493	ING3	2013/2014	Cergy
34295493	ING2	2012/2013	Cergy
81740761	ING4	2015/2016	Cergy
81740761	BI	2014/2015	Cergy
81740761	ING3	2014/2015	Cergy
81740761	GEM3	2013/2014	Cergy
81740761	SIE	2012/2013	Cergy
81740761	ING2	2012/2013	Cergy
77793058	ING4	2014/2015	Cergy
77793058	VISUAL	2013/2014	Cergy
77793058	ING3	2013/2014	Cergy
77793058	ING2	2012/2013	Cergy
72414199	BI	2014/2015	Cergy
72414199	ING3	2014/2015	Cergy
72414199	GEM3	2013/2014	Cergy
72414199	ING2	2012/2013	Cergy
36697115	ING4	2015/2016	Cergy
36697115	ING3	2014/2015	Cergy
36697115	ICOM	2014/2015	Cergy
36697115	GEM3	2013/2014	Cergy
36697115	ING2	2012/2013	Cergy
95707374	ING4	2014/2015	Cergy
95707374	MASEF	2013/2014	Cergy
95707374	IFI	2013/2014	Cergy
95707374	ING2	2012/2013	Cergy
81243588	ING4	2014/2015	Cergy
81243588	M104F	2013/2014	Cergy
81243588	IFI	2013/2014	Cergy
81243588	MF	2012/2013	Cergy
81243588	ING2	2012/2013	Cergy
49737162	ING4	2015/2016	Cergy
49737162	M104F	2013/2014	Cergy
49737162	IFI	2013/2014	Cergy
49737162	MF	2012/2013	Cergy
49737162	ING2	2012/2013	Cergy
61167532	ING4	2014/2015	Cergy
61167532	GEM4	2014/2015	Cergy
61167532	BI	2013/2014	Cergy
61167532	ING3	2013/2014	Cergy
61167532	SIE	2012/2013	Cergy
61167532	ING2	2012/2013	Cergy
48654061	ING4	2014/2015	Cergy
48654061	BI	2013/2014	Cergy
48654061	ING3	2013/2014	Cergy
33066324	ING4	2014/2015	Cergy
33066324	HConv2	2013/2014	Cergy
33066324	IFI	2013/2014	Cergy
33066324	ING2	2012/2013	Cergy
2398069	ING4	2014/2015	Cergy
2398069	BI	2013/2014	Cergy
2398069	ING3	2013/2014	Cergy
2398069	SIE	2012/2013	Cergy
2398069	ING2	2012/2013	Cergy
71970376	ING4	2014/2015	Cergy
71970376	ICOM	2013/2014	Cergy
71970376	ING3	2013/2014	Cergy
71970376	SIE	2012/2013	Cergy
71970376	ING2	2012/2013	Cergy
23126520	ING4	2015/2016	Cergy
23126520	MobM2	2013/2014	Cergy
23126520	GL	2013/2014	Cergy
23126520	ING3	2013/2014	Cergy
23126520	GSI	2012/2013	Cergy
23126520	ING2	2012/2013	Cergy
79967958	ING4	2015/2016	Cergy
79967958	ING4	2014/2015	Cergy
79967958	UCPMF2	2013/2014	Cergy
79967958	IFI	2013/2014	Cergy
79967958	ING2	2012/2013	Cergy
52288101	ING4	2015/2016	Cergy
52288101	ING3	2014/2015	Cergy
52288101	INEM	2014/2015	Cergy
52288101	GEM3	2013/2014	Cergy
52288101	ING2	2012/2013	Cergy
14216442	ING4	2015/2016	Cergy
14216442	ING3	2014/2015	Cergy
14216442	ICOM	2014/2015	Cergy
14216442	GEM3	2013/2014	Cergy
14216442	VISUAL	2013/2014	Cergy
14216442	MI	2012/2013	Cergy
14216442	ING2	2012/2013	Cergy
45738081	ING4	2015/2016	Cergy
45738081	ING3	2014/2015	Cergy
45738081	ICOM	2014/2015	Cergy
45738081	GEM3	2013/2014	Cergy
45738081	ING2	2012/2013	Cergy
63877325	ING4	2015/2016	Cergy
63877325	UCPMF2	2013/2014	Cergy
63877325	IFI	2013/2014	Cergy
63877325	ING2	2012/2013	Cergy
63895601	ING4	2014/2015	Cergy
63895601	MobM2	2013/2014	Cergy
63895601	BI	2013/2014	Cergy
63895601	ING3	2013/2014	Cergy
63895601	SIE	2012/2013	Cergy
63895601	ING2	2012/2013	Cergy
11744507	MI	2013/2014	Cergy
11744507	ING2	2013/2014	Cergy
11744507	MI	2012/2013	Cergy
11744507	ING2	2012/2013	Cergy
38792774	ING4	2015/2016	Cergy
38792774	ING3	2014/2015	Cergy
38792774	DS	2014/2015	Cergy
38792774	GEM3	2013/2014	Cergy
38792774	DS	2013/2014	Cergy
38792774	MI	2012/2013	Cergy
38792774	ING2	2012/2013	Cergy
81559940	ING4	2015/2016	Cergy
81559940	ING3	2014/2015	Cergy
81559940	INEM	2014/2015	Cergy
81559940	GEM3	2013/2014	Cergy
81559940	GSI	2012/2013	Cergy
81559940	ING2	2012/2013	Cergy
36649486	ING4	2014/2015	Cergy
36649486	GEM4	2014/2015	Cergy
36649486	BI	2013/2014	Cergy
36649486	ING3	2013/2014	Cergy
36649486	SIE	2012/2013	Cergy
36649486	ING2	2012/2013	Cergy
28150011	ING4	2014/2015	Cergy
28150011	ICOM	2013/2014	Cergy
28150011	ING3	2013/2014	Cergy
28150011	SIE	2012/2013	Cergy
28150011	ING2	2012/2013	Cergy
12964526	ING4	2014/2015	Cergy
12964526	M104F	2013/2014	Cergy
12964526	IFI	2013/2014	Cergy
12964526	MI	2012/2013	Cergy
12964526	ING2	2012/2013	Cergy
70327762	ING4	2014/2015	Cergy
70327762	MIAGE-IF (IFI)	2013/2014	Cergy
70327762	IFI	2013/2014	Cergy
70327762	ING2	2012/2013	Cergy
13050443	ING4	2014/2015	Cergy
13050443	VISUAL	2013/2014	Cergy
13050443	ING3	2013/2014	Cergy
13050443	ING2	2012/2013	Cergy
68136584	ING4	2014/2015	Cergy
68136584	BI	2013/2014	Cergy
68136584	ING3	2013/2014	Cergy
68136584	ING2	2012/2013	Cergy
99968304	ING4	2014/2015	Cergy
99968304	BI	2013/2014	Cergy
99968304	ING3	2013/2014	Cergy
99968304	SIE	2012/2013	Cergy
99968304	ING2	2012/2013	Cergy
50635736	ING4	2015/2016	Cergy
50635736	ING3	2014/2015	Cergy
50635736	INEM	2014/2015	Cergy
50635736	GSI	2013/2014	Cergy
50635736	ING2	2013/2014	Cergy
50635736	GSI	2012/2013	Cergy
50635736	ING2	2012/2013	Cergy
76000061	ING4	2014/2015	Cergy
76000061	GEM4	2014/2015	Cergy
76000061	BI	2013/2014	Cergy
76000061	ING3	2013/2014	Cergy
76000061	ING2	2012/2013	Cergy
65982873	ING4	2015/2016	Cergy
65982873	ING3	2014/2015	Cergy
65982873	INEM	2014/2015	Cergy
65982873	GEM3	2013/2014	Cergy
65982873	INEM	2013/2014	Cergy
65982873	GSI	2012/2013	Cergy
65982873	ING2	2012/2013	Cergy
57446777	ING4	2015/2016	Cergy
57446777	BI	2014/2015	Cergy
57446777	ING3	2014/2015	Cergy
57446777	SIE	2013/2014	Cergy
57446777	GI	2013/2014	Cergy
57446777	ING2	2013/2014	Cergy
57446777	MAIN	2012/2013	Cergy
57446777	ING1	2012/2013	Cergy
69499501	ING4	2014/2015	Cergy
69499501	BI	2013/2014	Cergy
69499501	ING3	2013/2014	Cergy
5168483	ING4	2014/2015	Cergy
5168483	INEM	2013/2014	Cergy
5168483	ING3	2013/2014	Cergy
5168483	GSI	2012/2013	Cergy
5168483	ING2	2012/2013	Cergy
67593852	ING4	2014/2015	Cergy
67593852	BI	2013/2014	Cergy
67593852	ING3	2013/2014	Cergy
67593852	SIE	2012/2013	Cergy
67593852	ING2	2012/2013	Cergy
91333934	ING4	2014/2015	Cergy
91333934	GL	2013/2014	Cergy
91333934	ING3	2013/2014	Cergy
91333934	ING2	2012/2013	Cergy
1573527	ING4	2014/2015	Cergy
1573527	MASEF	2013/2014	Cergy
1573527	IFI	2013/2014	Cergy
1573527	MF	2012/2013	Cergy
1573527	ING2	2012/2013	Cergy
68030335	ING4	2014/2015	Cergy
68030335	ICOM	2013/2014	Cergy
68030335	ING3	2013/2014	Cergy
68030335	SIE	2012/2013	Cergy
68030335	ING2	2012/2013	Cergy
64631886	ING4	2014/2015	Cergy
64631886	UCPMF2	2013/2014	Cergy
64631886	IFI	2013/2014	Cergy
64631886	ING2	2012/2013	Cergy
41180769	ING4	2014/2015	Cergy
41180769	VISUAL	2013/2014	Cergy
41180769	ING3	2013/2014	Cergy
41180769	MI	2012/2013	Cergy
41180769	ING2	2012/2013	Cergy
22424085	ING4	2015/2016	Cergy
22424085	ING3	2014/2015	Cergy
22424085	VISUAL	2014/2015	Cergy
22424085	GSI	2013/2014	Cergy
22424085	MI	2013/2014	Cergy
22424085	GI	2013/2014	Cergy
22424085	ING2	2013/2014	Cergy
22424085	GSI	2012/2013	Cergy
22424085	ING2	2012/2013	Cergy
90202423	ING4	2014/2015	Cergy
90202423	UCPMF2	2013/2014	Cergy
